Code Domaine,Domaine,Code zone,Zone,Code année,Année,Code Produit,Produit,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole,Note
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","106.101307","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","106.201309","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","106.101307","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","105.601301","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","105.301298","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","106.30131","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","106.101307","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","105.901305","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","106.101307","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","","102.018949","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","","102.319005","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","","102.919116","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","","103.119154","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","","103.919302","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","","104.019321","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","","104.419395","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","","104.519414","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","","104.719451","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","","104.919488","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","","104.219358","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","79","Allemagne","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","","104.219358","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23014","Food price inflation","7001","Janvier","%","2.520252","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23014","Food price inflation","7002","Février","%","1.157614","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23014","Food price inflation","7003","Mars","%","2.150538","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23014","Food price inflation","7004","Avril","%","3.164557","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23014","Food price inflation","7005","Mai","%","2.880288","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23014","Food price inflation","7006","Juin","%","2.5916","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23014","Food price inflation","7007","Juillet","%","2.329749","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23014","Food price inflation","7008","Août","%","2.415027","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23014","Food price inflation","7009","Septembre","%","0.969163","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23014","Food price inflation","7010","Octobre","%","0.437063","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23014","Food price inflation","7011","Novembre","%","1.318102","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23014","Food price inflation","7012","Décembre","%","1.85022","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","105.255549","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","104.978318","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","105.34796","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","105.44037","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","105.625191","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","106.087243","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","105.532781","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","105.810012","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","105.902422","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","106.179654","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","106.549296","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","106.826527","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","","102.260765","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","","102.06709","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","","102.06709","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","","102.260765","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","","102.454441","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","","102.648117","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","","102.648117","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","","102.744955","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","","102.744955","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","","102.841793","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","","102.744955","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","6","Andorre","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","","102.357603","X","Sources internationales sûres","base year is 2015"
